,S&P 500,NASDAQ,Dow Jones,FTSE 100,Nikkei 225,DAX
2021-10-08,2650.455143264244,1394.6340797957982,986.1641805184291,4851.04059807131,2587.692711058944,4350.043197846047
2021-10-11,2588.6643496299916,1387.9166360133877,967.870552378208,4804.673109990023,2580.5233294485315,4385.953330315048
2021-10-12,2601.4983060176883,1398.5675748966817,978.2774031004902,4731.178896794704,2594.108899371267,4382.147259146635
2021-10-13,2607.091373996313,1415.9811007967112,976.0094753803293,4764.166863717394,2547.2601042509536,4467.147237607379
2021-10-14,2647.5233771194953,1413.1381433305316,974.7633503379141,4838.31683659011,2500.5530982626533,4470.178451633988
2021-10-15,2665.6066086165147,1409.3407877637583,979.7099691775991,4792.136416206654,2459.4749830903047,4504.705119405983
2021-10-18,2728.5916023990703,1417.4041291330013,983.8720346021848,4871.754596175644,2470.8193006051,4473.955473194296
2021-10-19,2733.479769794166,1399.1928704287561,989.0690970676898,4889.09876591013,2483.3862068341673,4499.689353817982
2021-10-20,2732.5690885607773,1403.325628429369,973.6641586058574,4892.284078596532,2478.3779647913225,4515.317121767193
2021-10-21,2729.5077178700362,1412.0853263700644,979.7849325383671,4876.37316056377,2522.8275022894713,4516.03134716964
2021-10-22,2719.4861736833195,1422.713572721922,961.7899734265899,4812.390997550903,2549.55707100396,4496.642905186928
2021-10-25,2661.419442617959,1396.1911836721508,969.8892684965988,4863.415325361955,2510.6566453072624,4471.214888958943
2021-10-26,2657.4926306666853,1386.5755253808848,981.4409419488184,4829.227582101742,2508.162926701491,4487.08776958326
2021-10-27,2604.473021376676,1375.4065549611455,968.7237793119343,4795.082481928926,2486.4189197623323,4518.573432095804
2021-10-28,2618.1437751129715,1377.7825533420887,972.6112178588434,4846.139952458487,2498.5242421956264,4516.119803968049
2021-10-29,2587.587601664201,1385.4114985349474,983.6031484709896,4758.424035132026,2499.583325151993,4532.388456910131
2021-11-01,2566.3367624292505,1407.1594438808131,979.9054727704375,4689.401864161442,2479.3390393458667,4533.981921250846
2021-11-02,2551.0353829720348,1401.2241922093206,987.2235272019326,4691.982989433384,2523.165037388654,4541.766856264117
2021-11-03,2547.67679471558,1395.2788911808432,960.4487741174938,4709.182090252517,2526.462210020456,4535.99128066836
2021-11-04,2549.721303030284,1412.3439009101023,971.701178471434,4735.464803200341,2517.805088041222,4540.135100740724
2021-11-05,2579.246132535608,1417.5704258881378,972.7066721517676,4724.653023509545,2513.2816869345456,4665.966029337482
2021-11-08,2566.2481343332292,1436.583390390019,970.9145095771561,4847.680821089026,2555.8127593281915,4683.940205870517
2021-11-09,2580.4608094693713,1441.7897520009587,981.1841268855899,4840.205319382095,2580.9864774374423,4717.616879825404
2021-11-10,2652.8337438402446,1426.1703780484922,998.8756028028325,4832.606108724081,2578.7005808092053,4741.762017264521
2021-11-11,2664.804227818717,1408.2113959879098,1004.465300626881,4797.661364026703,2555.022783751317,4732.803232229166
2021-11-12,2661.9659834183917,1387.4046358939536,1021.367389221055,4807.155362704674,2535.5480449105326,4797.546581906808
2021-11-15,2643.1971780486783,1397.6177433753899,1006.2592750619339,4840.278576914306,2525.201385315416,4787.13181870747
2021-11-16,2640.021208294085,1415.2664688989125,1013.7068416023524,4902.125392818103,2539.8814146755567,4841.189534196729
2021-11-17,2618.5855741765195,1442.4910041379617,1013.1216000127606,4832.759669670908,2560.982823876018,4828.605541245988
2021-11-18,2627.568044381696,1455.725447497308,1005.8894013685531,4824.465242674965,2544.306343319013,4785.843102232854
2021-11-19,2632.2452371070567,1473.7371248771458,987.237989400752,4849.608623549567,2566.5746384158083,4806.893953659075
2021-11-22,2577.2927712631163,1466.2879402284832,994.01380991115,4881.694198192377,2545.167819968554,4757.377453525968
2021-11-23,2578.7383475291144,1450.4260937719582,1003.4563148954397,4885.65791939347,2531.497043908034,4786.4111179195725
2021-11-24,2608.4166696690404,1463.839900886597,1017.6729006379669,4915.810393252152,2496.6944156302266,4732.831093358428
2021-11-25,2599.9580580318425,1471.0494755476504,1030.407253631882,4879.721782364891,2461.628907985743,4721.27457821143
2021-11-26,2584.9309298705452,1473.7321601515282,1023.2274922625575,4959.399168525634,2440.8402948118164,4657.215913252184
2021-11-29,2551.257294113898,1480.5464366829935,1037.2018771774967,5012.347643937699,2442.0431178405997,4792.236884047422
2021-11-30,2505.771127814008,1486.443236436153,1052.463757073134,4948.699454794633,2419.603635412717,4716.574188170572
2021-12-01,2528.4868816634325,1506.6440750751206,1050.5188489297382,4899.2166736379395,2457.670595256682,4720.583367255595
2021-12-02,2525.8015630035998,1527.2890360703918,1051.608278988321,4851.6136300805065,2436.6029206382286,4778.107452515297
2021-12-03,2547.2048033213955,1536.7518573066338,1042.5771544788627,4888.162411754036,2442.921249349758,4831.227986902244
2021-12-06,2588.13258396141,1550.9092053963532,1058.8031458003663,4829.05087882655,2477.016893591583,4876.0033564283785
2021-12-07,2613.930609902173,1560.0533092244837,1043.5960500029503,4816.713110078723,2481.179430973217,4864.218319325695
2021-12-08,2601.7299826827584,1554.0385007653333,1049.9681320090024,4842.257231116757,2474.026251173228,4933.61647274136
2021-12-09,2607.4686090736013,1566.9722449000726,1044.496462321129,4842.718990619424,2479.5361688761645,4982.414531058766
2021-12-10,2593.4146673805812,1546.3084227467434,1033.716549534839,4858.926235818214,2467.4868690038725,4996.768096511464
2021-12-13,2577.0133584265604,1563.7779756000737,1015.121423578365,4810.8259936002705,2444.6640437388196,5012.58026099738
2021-12-14,2587.8049531639044,1546.285954395177,1013.7057590115793,4843.097151137745,2461.4993389356964,5001.152872350795
2021-12-15,2568.2342952819945,1551.8809175523338,1001.6572980994079,4817.080865935194,2449.017509228342,4959.462114744864
2021-12-16,2513.4527612846146,1539.9462544343592,1002.9847782744735,4805.109902185933,2473.8226815747767,5024.592741987309
2021-12-17,2493.0445325188452,1549.641401391954,1021.4951162092781,4820.194089454826,2495.405566998425,5094.353985620001
2021-12-20,2487.295200835485,1550.29753570396,1024.312130004493,4828.83884192115,2501.4589911204057,5053.199610001437
2021-12-21,2527.0357675372707,1526.757628939293,1045.5525149365708,4833.6833159201815,2527.6550115373566,5049.286341626985
2021-12-22,2516.5607756046857,1534.347448255066,1036.0813485474578,4801.094316756497,2515.834717698549,5045.9031819233005
2021-12-23,2531.36873540393,1526.653856445139,1023.6023249821538,4790.385332316689,2537.4777727155397,5048.115331974474
2021-12-24,2529.0465421918248,1541.2748996767784,1013.8735579213287,4794.158008024562,2559.1768735156993,5055.226432799792
2021-12-27,2562.001310430558,1542.4766567334727,1013.9906136352257,4731.908776404792,2553.424469499544,5106.967049227866
2021-12-28,2593.61168986055,1549.7593136738026,1042.3789863809588,4713.652435641712,2544.4108842291603,5072.724947633026
2021-12-29,2626.108798914737,1536.1093954071794,1025.853918660335,4735.546039752041,2554.7366339633327,5033.687554736155
2021-12-30,2582.5910449291337,1528.2373273094615,1032.9992724376257,4678.69238539457,2606.983776445013,5099.804237319988
2021-12-31,2589.9168110801384,1522.4039975548071,1026.5633787985641,4736.404858594126,2602.935131735063,5080.133821228158
2022-01-03,2591.7686997578676,1534.630028487416,1016.9990919151631,4775.458676899761,2585.4984965345584,4999.735217118317
2022-01-04,2593.03719036603,1555.8480663833277,1002.9548094632407,4703.87533355846,2595.039872434507,4932.414969604465
2022-01-05,2594.5558538618043,1544.119051225754,1011.2336029364546,4745.848868922192,2590.9715779775374,4894.765202055573
2022-01-06,2591.32113812706,1558.5145805186235,1004.7361805782787,4697.195843123929,2596.912106784343,4951.777695558066
2022-01-07,2569.8909942311743,1513.7404994331148,1010.8133275229326,4710.807226238197,2621.3195404336207,4968.102292435498
2022-01-10,2524.1414366899353,1493.7891185930905,1005.3844275143374,4660.20673371471,2562.160054933633,5015.976539859894
2022-01-11,2508.0210157006645,1479.4273795435947,979.3146351331586,4704.807700639268,2557.0563979966682,5044.697644050932
2022-01-12,2572.4756436702933,1453.5450145714144,984.6891902516714,4724.43400138683,2543.725392525387,5049.322339072901
2022-01-13,2544.8902159420495,1431.5090243186696,955.9181256607615,4663.562461114002,2506.157178173163,4984.232969024181
2022-01-14,2474.5627593595614,1437.3186113651288,933.6845348921576,4607.947735833879,2451.2276386903322,4937.000608195397
2022-01-17,2474.4684763176697,1423.7499308350593,924.7898619913038,4543.206854062876,2408.8525715362034,4878.57807637523
2022-01-18,2480.6064834439044,1419.2745140654474,909.4901269879497,4547.484584946487,2410.4335952638985,4845.5720388318805
2022-01-19,2511.7301867848387,1417.1899197784314,920.6037023688834,4551.368633366095,2378.2298580275506,4835.420439577686
2022-01-20,2518.2516367318226,1409.947374216968,912.5888359161977,4552.528022414884,2350.5401784158407,4830.28174529879
2022-01-21,2533.7062108648756,1410.6875332648176,915.9488610859077,4541.485785441664,2339.8952155090374,4889.64166882218
2022-01-24,2575.974168804682,1410.0682576352333,905.078868195891,4462.132876575878,2314.04894074661,4812.662303781299
2022-01-25,2545.514426393534,1383.392330715382,903.2654529540998,4427.036985518355,2325.5182465979974,4821.827592733602
2022-01-26,2509.84352520492,1387.4094810265706,904.094079680315,4454.35055821129,2300.1761803802087,4757.706959247599
2022-01-27,2475.374943111021,1369.233616831252,907.7989864161374,4417.893853598871,2325.5396876310206,4723.630439996186
2022-01-28,2461.974080633063,1350.5314798926004,901.0836418530337,4398.800153312127,2305.1580775075936,4715.496408892024
2022-01-31,2478.7921438877,1346.0399686318747,892.649665779618,4311.155946070326,2275.344474964761,4682.259768116214
2022-02-01,2474.2578170826473,1323.4286338065604,883.9811085855466,4288.611433377811,2258.1015724565077,4675.458760824464
2022-02-02,2480.672292376192,1309.3176970592021,864.0687523835296,4272.159720359149,2290.0411125069154,4594.08621789597
2022-02-03,2414.8180799850707,1302.0077367975068,862.306849379137,4282.399155061756,2289.7460349500216,4489.053106163208
2022-02-04,2376.964682784289,1305.5375376876848,855.4151539615283,4316.038351876537,2255.0148420075416,4515.598173621695
2022-02-07,2327.431243857229,1291.8948129121936,854.2769247504682,4256.8979671910465,2247.1762143013866,4590.777535225714
2022-02-08,2348.2705009797305,1283.8728111882504,851.6641366770863,4242.85298348914,2183.4782284745493,4545.398657443152
2022-02-09,2375.4779378123285,1288.4998484697182,859.1448320586486,4206.5957915589215,2142.3211123895862,4604.076035748948
2022-02-10,2373.5086032921267,1293.5010864325104,853.7975476768793,4146.339672896957,2118.525215864904,4595.60814636949
2022-02-11,2331.155547698542,1320.4977942647722,844.0235072493135,4109.39509022676,2089.367572205758,4519.8105254735965
2022-02-14,2365.1484365402775,1323.9352074274095,841.7201405466566,4090.911907044854,2114.090599348993,4461.333647145671
2022-02-15,2351.7334147061197,1339.7994694724323,840.9419232681937,4068.809411519911,2054.9663343128054,4462.670709320414
2022-02-16,2312.0127296148094,1311.0704413095493,825.3261356294823,4053.2109716233444,2011.8299820045997,4424.492963747044
2022-02-17,2279.9067649052404,1317.3291191131145,811.8577466379908,4015.1632779698425,2009.8201308299606,4357.800182458615
2022-02-18,2267.4790212975913,1306.5823307384567,805.8978309239907,4025.2019008692537,2009.6768546771448,4252.726843807602
2022-02-21,2250.9201825776536,1293.168442759638,809.7258714478139,4020.359204733288,2000.9998065637924,4219.733807203722
2022-02-22,2233.8293774885356,1284.7032107227249,807.4284509616562,4049.9903929548727,2035.4600276424494,4195.693398743431
2022-02-23,2185.321052543058,1285.9630306322827,806.9061963909554,3981.2781216769727,2036.1698925373855,4158.6827731259
2022-02-24,2194.797396654878,1293.3035329502102,781.656054922944,3814.3046939275346,2049.7755609347705,4111.344948425684
2022-02-25,2176.8035930334927,1281.9901903542343,763.0228540851425,3818.937038698083,2042.5128282201638,4092.7356019444446
2022-02-28,2153.428994954807,1289.3136992592963,755.2495016815071,3765.169359265338,2020.5005080450826,4100.332748147093
2022-03-01,2165.896345423557,1273.4847284266068,744.5712868042903,3753.3925797779902,1994.907234716311,4111.16800135245
2022-03-02,2138.5077725642927,1265.9411773781883,743.0118916988798,3740.354723709045,2014.469577750622,4068.5499808313775
2022-03-03,2090.963052800722,1257.2818538289594,734.8359963713419,3768.4743984603733,2022.5555926593515,4078.0647015153413
2022-03-04,2115.4803932975374,1247.895800202324,745.8258112397654,3781.2507833241584,2004.3958880814137,4012.525430280975
2022-03-07,2142.4903393639192,1256.0954847690073,726.274635500215,3770.192451484233,2004.4916447035382,3992.1950725096444
2022-03-08,2129.371366975635,1233.9154775620543,722.8903888276443,3782.3798192536397,2012.3194375345934,3965.547379291808
2022-03-09,2127.5801699962003,1246.961291905662,726.7922264755708,3778.764274766731,1992.1720320308634,3893.712744812824
2022-03-10,2101.357420199516,1221.8942396218029,728.1722380744832,3760.7282532667236,1967.1536174191997,3856.302612473348
2022-03-11,2103.100806904179,1209.5160934111814,730.8152405457806,3792.0228503240514,1976.4284189384023,3752.1639337068345
2022-03-14,2079.652264699249,1213.9137696071166,733.4802191197053,3751.0111176195687,1932.9428207440187,3823.8036338827274
2022-03-15,2063.9507484316305,1215.1847395928282,722.4974413299518,3751.2774375474974,1941.7125495239256,3777.400264688041
2022-03-16,2063.4115539619083,1208.820712769069,714.7113124914167,3689.133094677299,1918.3093979492571,3823.925169974187
2022-03-17,2039.0647287932777,1207.3429349024473,696.6357948924141,3678.8732083578375,1930.5519080860706,3818.458212996984
2022-03-18,2031.606608680201,1207.9235187892918,688.6521553746397,3663.41403542642,1970.5500207628677,3836.4752539505525
2022-03-21,1996.189993919247,1202.0585080252672,680.5309729014058,3708.2529173673743,1939.3911669934414,3815.447608824953
2022-03-22,1987.3851659996765,1213.4901347527177,688.4437476416895,3637.070896818393,1896.399137137281,3812.441040035514
2022-03-23,1969.4070395105268,1217.5355746593186,683.1536085623056,3604.0265408363325,1888.1243747058568,3821.466058441491
2022-03-24,1970.7294170327525,1229.0294655442904,674.3902559063299,3606.2138623242927,1872.541550083497,3847.5008034579005
2022-03-25,1970.040206408403,1208.7819390587108,665.86761657965,3613.2701992744187,1876.411961056194,3843.962554011783
2022-03-28,1987.3434810239057,1200.167444625166,673.9880663392324,3596.137167987148,1866.996462672938,3803.453630707111
2022-03-29,1953.9111201255223,1193.1226014489919,670.8612884261366,3537.381535197537,1851.2387900657359,3760.4195508783037
2022-03-30,1916.2842998792794,1181.4448684326235,659.8927239201582,3504.4755789477517,1854.3885736477873,3696.9717457649103
2022-03-31,1916.303604955275,1177.7237165813367,655.9190312237918,3540.485557658225,1820.9071311834723,3696.942924624233
2022-04-01,1874.0588148787851,1161.0824697019823,664.3393089227624,3524.828444460134,1823.860404491746,3720.325118870032
2022-04-04,1877.9082263523007,1166.8308639891202,662.2475094071588,3537.5877160607615,1845.529241944281,3746.86405188265
2022-04-05,1849.8997386323406,1151.5003047036569,664.4927960418969,3534.7128879988672,1808.237316148997,3733.276199879991
2022-04-06,1876.1401915110343,1170.0981422143002,671.5951822329877,3491.7724800065407,1764.6980225634543,3686.1483218999188
2022-04-07,1878.2186062122378,1153.7941602837577,653.3120855396933,3520.6336670492856,1749.7666095905458,3595.173227465188
2022-04-08,1857.574687393147,1155.4597487297099,648.52265567059,3523.413282149813,1719.1533553227473,3629.9194630399143
2022-04-11,1870.4166536097296,1161.4170070194739,654.0671088235451,3577.547340226451,1681.4552377802554,3567.0643674856524
2022-04-12,1841.6055193570037,1147.622483781352,646.6354746030629,3535.6434415880212,1654.200236574422,3533.144577356484
2022-04-13,1819.3358613869643,1151.894910727834,648.1304581255276,3534.4888171447938,1646.9500878817134,3524.570133717409
2022-04-14,1790.0362484043592,1134.2052201054535,642.3724436191615,3457.206893033877,1638.4805857181452,3520.8712337710103
2022-04-15,1766.3005079565685,1146.8155423999888,636.1754820139433,3432.2594815462585,1631.2277211093265,3498.727556915327
2022-04-18,1756.4912951460196,1141.4484343843824,632.5089947195572,3439.7728516151083,1611.2037165236873,3496.8932911437014
2022-04-19,1754.239019048125,1135.486560483251,636.673881488466,3358.7320854867908,1591.1874494736298,3393.244460776923
2022-04-20,1769.495688862557,1132.106030846239,636.0964823678008,3352.0938491738857,1576.569606839194,3365.3256675747043
2022-04-21,1729.7730673849026,1132.1925519388233,632.6499607384219,3316.82824045562,1549.6175745626622,3282.3344206904744
2022-04-22,1721.0578722506853,1125.5992535799878,645.509678111182,3277.6680330048207,1545.613912799888,3301.866293070072
2022-04-25,1688.3801351150898,1110.1090893160156,654.5262333274228,3265.0564751523766,1520.3526656273925,3282.6594293107632
2022-04-26,1675.6039657223282,1098.324388675727,638.3790656875756,3271.739686780528,1480.977775965298,3210.194566921789
2022-04-27,1707.1330771583448,1083.303169442354,633.7261495896694,3253.370864016725,1447.9760526910356,3184.6276028851935
2022-04-28,1711.511292362731,1099.8782637698669,643.6776538381771,3251.42799111316,1435.2155151654374,3166.2294079778076
2022-04-29,1717.9093819443099,1088.2710704876854,640.1406766387971,3251.7013340528756,1422.6749248418912,3192.7844108164672
2022-05-02,1750.953151031277,1088.5965480693267,649.7066473764271,3254.2052621983858,1414.1256112797478,3191.3723268067424
2022-05-03,1766.1890857895091,1081.4941494394157,641.6658113889432,3204.791551707076,1401.9777041445534,3182.3689347899026
2022-05-04,1757.168120371603,1063.7133083363015,635.5193934519939,3225.075434495744,1379.3332554435074,3194.811286499596
2022-05-05,1723.994359917434,1063.5795019249563,640.3463260298612,3210.5707279856247,1397.9591338656778,3169.2233336271693
2022-05-06,1721.2979580083882,1065.651787378272,638.3859603400684,3209.617078381173,1411.6310541407947,3178.8432813832546
2022-05-09,1706.1578137280471,1060.1255613113337,637.4766731538916,3156.883390284887,1426.0698486102997,3199.8683721272923
2022-05-10,1666.2300862597092,1068.6319556038839,647.4892717550845,3125.083445991506,1426.4185585713983,3138.550774668261
2022-05-11,1668.172675192467,1079.8776426917068,647.6635531769676,3095.817252825756,1427.681995124246,3175.903675365697
2022-05-12,1665.4711008950048,1088.6011465543381,644.442047673686,3046.208150225048,1405.831353059247,3130.615875583007
2022-05-13,1689.2841436720068,1075.8622576188225,651.0403826798158,2971.1676371896237,1399.8030189275541,3135.4640546345527
2022-05-16,1684.2174361083512,1060.2208729324402,656.6158989482456,2935.6343469705844,1381.652684509486,3079.799074148681
2022-05-17,1676.9299790311884,1051.3648043935607,647.6113444721393,2948.323141170533,1359.194727789962,3094.0565016929163
2022-05-18,1665.9528695993965,1050.2309874935997,656.5496299743434,2925.8284615707375,1337.5789459214334,3127.1752379308086
2022-05-19,1673.930107055099,1047.8292364532854,655.8364070808731,2871.2506162073337,1341.668258619226,3094.8031072963486
2022-05-20,1663.7964212314048,1018.0639999813208,654.6863357279955,2849.228475002157,1336.5248008924457,3078.8520822990085
2022-05-23,1635.16053245775,1016.0224978529612,641.8281158491609,2825.352605821429,1324.9725357370976,3089.182841072128
2022-05-24,1624.9863005393086,1017.2465483847615,631.1051184318569,2808.755159777131,1310.026131584482,3063.5692639291096
2022-05-25,1628.5145304943937,1012.6723027665876,641.3998299963591,2853.1423998866167,1281.8182154580718,3099.2509728298696
2022-05-26,1633.8096898969038,1017.2331307542719,649.4887726957996,2861.5548719064054,1276.8665975640492,3105.7253441754137
2022-05-27,1640.3824292271247,1016.4196846886251,644.6031713499815,2882.8516569916383,1265.123534273831,3079.833814670702
2022-05-30,1609.1513937419707,1025.125697431341,631.183188225251,2906.534392356781,1265.2807807309255,3036.307136699963
2022-05-31,1583.4202204568414,1017.6161782581199,619.4929327118006,2851.2831872820634,1265.418557989669,3002.445194084529
2022-06-01,1581.808116531593,1024.2432891867215,609.9266008142849,2796.3534562849172,1268.3782941679574,2958.7057924938013
2022-06-02,1558.2577639532883,1033.5406492468164,599.2598651532758,2742.5431108682874,1261.665597865967,2922.577880620862
2022-06-03,1555.688614198316,1042.5134087759168,611.7012731171284,2769.2964571898315,1252.364348986564,2902.79078557046
2022-06-06,1514.0950329714608,1030.7417619254177,622.7822416164373,2749.868769963688,1262.5043849101487,2864.1068057563743
2022-06-07,1544.438948895768,1027.6182669376037,610.6421651822678,2706.324263774769,1254.4761221703302,2919.6639967654364
2022-06-08,1534.5340332118253,1019.373285167205,610.4833847066315,2677.436871130531,1257.0522449261493,2870.379445105338
2022-06-09,1551.2631473497624,1015.6255160414291,599.4242065533057,2670.2513134310593,1245.867547876749,2853.9859634389627
2022-06-10,1534.0094605189045,1020.2734103350938,597.1038544591323,2672.322929780137,1242.3342880075807,2866.1140470827154
2022-06-13,1528.0536793272254,1003.6549745280207,601.7639377940183,2679.9103802551203,1262.5287257362097,2865.9377950282606
2022-06-14,1544.941666949271,997.4657253913659,607.9969243187448,2648.2621869442223,1264.3913003255143,2843.264629203826
2022-06-15,1563.012317726204,975.6393749387071,612.1081642238685,2646.6141716920497,1254.3045688477368,2828.4875527325694
2022-06-16,1554.9979810878133,990.1289455916937,611.2255650999135,2631.1493282071474,1258.324732960995,2838.7656079010494
2022-06-17,1541.6360574877242,984.8345446494524,616.7726513026213,2611.360541315846,1239.1426588217153,2845.9777832008153
2022-06-20,1544.4305257486017,978.9929382705084,619.5377030515807,2607.0192084563423,1236.7759144023753,2824.494445624087
2022-06-21,1578.5503226993596,974.7844853468278,617.1429010091086,2586.1811597148057,1214.211892622762,2754.9968289173144
2022-06-22,1581.781959683906,983.1107962760716,613.1874013969461,2555.5718047298005,1213.6068634943315,2721.621108999326
2022-06-23,1600.1163016708795,951.0631081454304,611.8608511075616,2547.8015145514796,1202.3892610120442,2680.71490283989
2022-06-24,1591.2921236692696,944.760125698603,610.8554975926237,2503.4528781384192,1201.6643235482943,2650.572082810281
2022-06-27,1599.0817251270623,943.439963762314,607.4715588200207,2489.92405903016,1201.065650611864,2646.145897481815
2022-06-28,1602.4777026362997,936.074317911219,600.542405998325,2503.2374751400303,1190.6854172762178,2653.4214969234845
2022-06-29,1596.111381743235,948.4342340853466,589.02900660621,2552.9281231319305,1179.740824459954,2689.9754820779312
2022-06-30,1575.1035765363088,935.6403579541804,579.0809959457033,2552.483358514773,1174.436453219458,2665.1820177114496
2022-07-01,1593.2244561924426,935.9454530048771,573.2763499382803,2548.043403200104,1156.6484157751513,2674.0269119877307
2022-07-04,1580.034296251592,938.4136308397143,566.988790966874,2546.4050115372365,1150.8798159607395,2658.8462052093378
2022-07-05,1554.4524676711915,943.4133515980329,563.3335337947366,2512.533441645563,1149.1426825296778,2679.351197841676
2022-07-06,1538.3114296946874,931.3281296386779,558.5836604095387,2513.1584855318333,1151.009555857263,2680.677855050344
2022-07-07,1515.9477877793615,920.0607115236282,560.6379942394278,2499.8007853388567,1149.7715665197677,2652.3299797713325
2022-07-08,1521.6558465772791,924.4357677905186,567.1025623798463,2497.7229577241983,1126.6229851551266,2582.2936492567287
2022-07-11,1525.8071508638618,925.2884486294564,566.872382952035,2484.400311070534,1111.9525198708993,2572.412532607984
2022-07-12,1534.5719780560166,910.4427217447186,564.2067657035469,2484.8284082263494,1095.4521462307325,2538.2827269401237
2022-07-13,1536.8693499152553,900.1891167201036,555.5565405632325,2470.6336146719245,1091.6912395532997,2504.8848716556645
2022-07-14,1523.228569450325,899.6536346102371,549.8966918253358,2466.7778074816792,1080.4199101142653,2462.5297317793415
2022-07-15,1534.0000535908932,902.1470110803734,552.7554850974659,2433.216313229297,1055.9476800849131,2455.5767977514033
2022-07-18,1547.6770876714197,893.6802147094752,553.7371162884031,2420.8813548187272,1073.658695982419,2489.7664402109153
2022-07-19,1550.755899603216,860.2346249380897,559.2342967360364,2454.160474119732,1044.3160469182217,2464.3833948016195
2022-07-20,1547.7402543576393,860.3591201586213,564.839546365479,2455.4015492476265,1038.6832011478082,2458.6145815790564
2022-07-21,1526.919844651652,849.8012007666727,564.0146829718633,2455.9191409021723,1042.3392131730518,2454.0070984324548
2022-07-22,1520.5307968660186,829.5026674135776,565.0884323567378,2499.836643802033,1026.8437910376763,2422.1742342961543
2022-07-25,1509.1247841411414,800.3853769426927,565.482415972535,2449.111607703488,1029.155601482132,2423.9924110045254
2022-07-26,1506.6607654437923,801.1718906308975,561.6973492854005,2415.8893115447236,1014.4581398193288,2392.735676061519
2022-07-27,1473.1589280941005,798.867634873727,561.092245558677,2443.0159637161323,1007.0818422850592,2380.2009242227223
2022-07-28,1443.1325420629287,790.5427354503348,559.8717564249109,2428.538486326449,976.3724240369567,2357.3756956770812
2022-07-29,1441.4282323216441,800.0262375388321,561.3905954831579,2410.4336068633684,985.0910356988048,2372.685198321841
2022-08-01,1423.0539839334338,802.4657986403137,559.5157590951226,2360.30398990872,984.4852599611098,2330.093448088256
2022-08-02,1414.6883032092335,808.8522820042609,567.9678154974462,2372.2096147955713,966.3488275762579,2328.206892213969
2022-08-03,1406.1281772229647,790.9694183774445,559.3412695390846,2369.4556163486454,972.8849173429683,2290.24086287335
2022-08-04,1406.715509886178,785.8896438415866,562.5922171999181,2322.653205650365,989.3210919046854,2262.8414121868473
2022-08-05,1405.5912220531595,767.04629543075,561.8638879233221,2301.1788225991677,977.0144530183636,2162.6927771689484
2022-08-08,1391.9702563359904,765.2036275546667,560.3502194808099,2291.3877219533624,966.5281061294055,2209.187725386337
2022-08-09,1379.1149075796645,757.2780829507384,552.0765664766096,2291.5486796039454,953.882887312879,2217.69129307951
2022-08-10,1389.8869272137279,760.1845283261016,553.956090297056,2263.7317027275462,942.3995502175128,2200.40333471168
2022-08-11,1379.8495718801655,759.7662723104826,554.3088686557978,2280.220416462231,929.5542562903013,2167.639518258566
2022-08-12,1371.30095387953,763.2742897423938,558.0631757797863,2286.6351721096576,924.2120543399798,2139.2884637715056
2022-08-15,1371.572635254932,766.0457034852831,556.1589689164011,2272.8553239763305,917.4629232295094,2146.2831462665276
2022-08-16,1361.2177959412786,781.2233475401101,551.6094567943743,2257.4370803265083,914.6768015966384,2089.101072602271
2022-08-17,1344.1678750713659,776.8612523335543,548.9985196674645,2240.5097851274154,904.5593860812697,2080.927137685671
2022-08-18,1321.8163714990474,769.1037585427933,548.7839660407427,2215.3664270696027,910.8275994705851,2112.318011461904
2022-08-19,1310.5023463441185,769.3135230735163,535.5033953631294,2188.3372307525433,909.7363939100521,2071.0825850078945
2022-08-22,1320.399847794997,759.3335035326567,537.5638912034603,2167.230292704384,890.6362594048361,2065.5293654497814
2022-08-23,1301.3454099059572,767.8178476480948,547.1751075101201,2202.457249423262,883.9941154605699,2096.3218271169053
2022-08-24,1290.5737016024812,763.5735755829422,549.625756839276,2211.32564424379,894.3368734229708,2106.23059923614
2022-08-25,1288.8908622386502,754.1439690451922,544.3853234245142,2228.4949666709995,892.0428795671148,2090.522763645052
2022-08-26,1276.5165003692207,744.4321216327089,543.1871681111143,2226.0310425769344,887.6777737682906,2090.7127162796332
2022-08-29,1277.9610576076204,744.7193697001278,547.0865586104227,2181.5714716925663,884.105547126854,2068.06547002003
2022-08-30,1250.8933473907973,741.6447165384357,540.7541339725649,2163.1662935119525,879.3904292954644,2094.681527011096
2022-08-31,1239.0745404678762,731.9344090649226,540.6919407621781,2177.0708529095564,874.53957021444,2077.606124124002
2022-09-01,1233.8311748033725,743.5730042114315,539.8385423393282,2145.0018214672123,868.960726239149,2019.7764283469833
2022-09-02,1227.2599976823526,736.8078402575853,547.113403628433,2155.2724526665947,868.3807394579354,1995.7073121948397
2022-09-05,1205.994035327816,735.0876471178404,555.7410894114363,2195.5047010845205,859.1149248629854,1977.0084693871243
2022-09-06,1215.7108721755478,734.5078408982608,551.6341953169934,2217.988614791765,853.5236530255825,1966.9579107430422
2022-09-07,1197.5405496781361,721.2776020054498,547.0293938897952,2238.864298475295,856.8397891440508,1954.6455542365927
2022-09-08,1199.2226474227891,724.8362079839395,542.1246606912672,2245.4325303468518,849.3889157659175,1976.176496022271
2022-09-09,1197.8075781275563,716.7867120377582,539.0512044033385,2261.6080275662057,846.5345859880168,1976.9982975816563
2022-09-12,1206.9839304808731,717.0752244019229,532.4471709752623,2242.122588526495,843.9031345304509,1980.061982186681
